Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
6395;1000000484873119720;63862092697397;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.033, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.472;0.000;VALID;(-0.033, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.186;0.000;2;0.964725
6396;1000000484878122424;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.033, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.473;0.000;VALID;(-0.033, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.186;0.000;2;0.9602585
6397;1000000484883125119;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.033, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.473;0.000;VALID;(-0.033, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.186;0.000;2;0.9202238
6398;1000000484888127669;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.033, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.474;0.000;VALID;(-0.033, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.187;0.000;2;0.9135476
6399;1000000484893130075;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.034, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.034, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.475;0.000;VALID;(-0.034, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.187;0.000;2;0.9220465
6400;1000000484898132337;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.034, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.034, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.476;0.000;VALID;(-0.034, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.187;0.000;2;0.9141272
6401;1000000484903134456;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.035, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.035, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.476;0.000;VALID;(-0.035, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.9223575
6402;1000000484908136432;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.035, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.035, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.478;0.000;VALID;(-0.035, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.9050756
6403;1000000484913138265;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.036, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.036, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.480;0.000;VALID;(-0.036, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.9062713
6404;1000000484918140092;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.037, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.037, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.482;0.000;VALID;(-0.037, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.8766385
6405;1000000484923141913;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.037, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.037, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.037, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.8570657
6406;1000000484928143863;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.038, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.038, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.485;0.000;VALID;(-0.038, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.189;0.000;2;0.863628
6407;1000000484933145944;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.038, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.038, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.486;0.000;VALID;(-0.038, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.188;0.000;2;0.8658233
6408;1000000484938148153;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.039, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.039, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.486;0.000;VALID;(-0.039, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.188;0.000;2;0.8699837
6409;1000000484943150488;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.039, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.039, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.487;0.000;VALID;(-0.039, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.187;0.000;2;0.8686476
6410;1000000484948152950;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.040, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.040, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.487;0.000;VALID;(-0.040, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.187;0.000;2;0.8687229
6411;1000000484953152051;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.040, -0.008, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.040, -0.008, 0.999);(-0.033, 0.000, 0.000);0.000;4.487;0.000;VALID;(-0.040, -0.008, 0.999);(0.033, 0.000, 0.000);0.000;5.186;0.000;2;0.8726676
6412;1000000484958151290;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.041, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.485;0.000;VALID;(-0.041, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.184;0.000;2;0.8712822
6413;1000000484963153965;63862092697398;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.041, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.041, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.183;0.000;2;0.8702744
6414;1000000484968156496;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.041, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.041, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.181;0.000;2;0.8683051
6415;1000000484973158882;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.042, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.042, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.042, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.179;0.000;2;0.8697723
6416;1000000484978161125;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.042, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.042, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.042, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.178;0.000;2;0.9040592
6417;1000000484983163225;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.042, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.042, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.042, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.176;0.000;2;0.8963327
6418;1000000484988165183;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.043, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.043, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.175;0.000;2;0.8854055
6419;1000000484993167025;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.009, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.043, -0.009, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.043, -0.009, 0.999);(0.033, 0.000, 0.000);0.000;5.173;0.000;2;0.8760976
6420;1000000484998168860;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.010, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.043, -0.010, 0.999);(-0.033, 0.000, 0.000);0.000;4.485;0.000;VALID;(-0.043, -0.010, 0.999);(0.033, 0.000, 0.000);0.000;5.168;0.000;2;0.8597065
6421;1000000485003170689;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.010, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.010, 0.999);(-0.033, 0.000, 0.000);0.000;4.486;0.000;VALID;(-0.044, -0.010, 0.999);(0.033, 0.000, 0.000);0.000;5.162;0.000;2;0.8735997
6422;1000000485008172619;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.010, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.010, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.044, -0.010, 0.999);(0.033, 0.000, 0.000);0.000;5.156;0.000;2;0.8632245
6423;1000000485013174678;63862092697399;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.011, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.011, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.044, -0.011, 0.999);(0.033, 0.000, 0.000);0.000;5.152;0.000;2;0.8968878
6424;1000000485018176864;63862092697414;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.011, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.011, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.044, -0.011, 0.999);(0.033, 0.000, 0.000);0.000;5.151;0.000;2;0.8843862
6425;1000000485023179179;63862092697414;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.011, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.011, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.044, -0.011, 0.999);(0.033, 0.000, 0.000);0.000;5.150;0.000;2;0.864945
6426;1000000485028181621;63862092697414;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.012, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.044, -0.012, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.044, -0.012, 0.999);(0.033, 0.000, 0.000);0.000;5.150;0.000;2;0.871922
6427;1000000485033184190;63862092697414;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.012, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.045, -0.012, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.045, -0.012, 0.999);(0.033, 0.000, 0.000);0.000;5.150;0.000;2;0.8910348
6428;1000000485038183397;63862092697414;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.012, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.045, -0.012, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.045, -0.012, 0.999);(0.033, 0.000, 0.000);0.000;5.150;0.000;2;0.8695662
6429;1000000485043186067;63862092697434;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.012, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.045, -0.012, 0.999);(-0.033, 0.000, 0.000);0.000;4.488;0.000;VALID;(-0.045, -0.012, 0.999);(0.033, 0.000, 0.000);0.000;5.150;0.000;2;0.8710274
6430;1000000485048188592;63862092697434;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.013, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.045, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.487;0.000;VALID;(-0.045, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.148;0.000;2;0.8704793
6431;1000000485053190973;63862092697434;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.013, 0.999);(0.000, 0.000, 0.000);63.600;VALID;(-0.045, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.486;0.000;VALID;(-0.045, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.146;0.000;2;0.872632
6432;1000000485058193209;63862092697434;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.045, -0.013, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.045, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.485;0.000;VALID;(-0.045, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.144;0.000;2;0.8672593
6433;1000000485063195299;63862092697445;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.013, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.044, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.141;0.000;2;0.8653551
6434;1000000485068197246;63862092697445;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.013, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.484;0.000;VALID;(-0.044, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.139;0.000;2;0.8588533
6435;1000000485073199078;63862092697455;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.013, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.013, 0.999);(-0.033, 0.000, 0.000);0.000;4.483;0.000;VALID;(-0.044, -0.013, 0.999);(0.033, 0.000, 0.000);0.000;5.139;0.000;2;0.8583768
6436;1000000485078200905;63862092697455;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.014, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.014, 0.999);(-0.033, 0.000, 0.000);0.000;4.480;0.000;VALID;(-0.044, -0.014, 0.999);(0.033, 0.000, 0.000);0.000;5.138;0.000;2;0.8689774
6437;1000000485083202725;63862092697471;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.014, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.014, 0.999);(-0.033, 0.000, 0.000);0.000;4.474;0.000;VALID;(-0.044, -0.014, 0.999);(0.033, 0.000, 0.000);0.000;5.138;0.000;2;0.8839075
6438;1000000485088204620;63862092697471;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.014, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.014, 0.999);(-0.033, 0.000, 0.000);0.000;4.469;0.000;VALID;(-0.044, -0.014, 0.999);(0.033, 0.000, 0.000);0.000;5.138;0.000;2;0.9059974
6439;1000000485093206643;63862092697471;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.014, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.014, 0.999);(-0.033, 0.000, 0.000);0.000;4.464;0.000;VALID;(-0.044, -0.014, 0.999);(0.033, 0.000, 0.000);0.000;5.137;0.000;2;0.9123854
6440;1000000485098208794;63862092697479;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.044, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.044, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.459;0.000;VALID;(-0.044, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.136;0.000;2;0.9353228
6441;1000000485103211123;63862092697479;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.043, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.456;0.000;VALID;(-0.043, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.134;0.000;2;0.9155255
6442;1000000485108213581;63862092697490;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.043, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.452;0.000;VALID;(-0.043, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.130;0.000;2;0.9155234
6443;1000000485113216165;63862092697490;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.043, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.043, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.449;0.000;VALID;(-0.043, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.124;0.000;2;0.9148506
6444;1000000485118215388;63862092697501;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.042, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.042, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.448;0.000;VALID;(-0.042, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.121;0.000;2;0.9219612
6445;1000000485123218075;63862092697501;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.042, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.042, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.447;0.000;VALID;(-0.042, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.118;0.000;2;0.9096344
6446;1000000485128220643;63862092697512;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.041, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.446;0.000;VALID;(-0.041, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.116;0.000;2;0.9067656
6447;1000000485133223068;63862092697512;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.041, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.443;0.000;VALID;(-0.041, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.114;0.000;2;0.9214722
6448;1000000485138225349;63862092697524;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.041, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.041, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.439;0.000;VALID;(-0.041, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.114;0.000;2;0.9196168
6449;1000000485143227486;63862092697524;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.040, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.040, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.435;0.000;VALID;(-0.040, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.114;0.000;2;0.9112655
6450;1000000485148229481;63862092697535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.040, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.040, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.429;0.000;VALID;(-0.040, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.114;0.000;2;0.9134064
6451;1000000485153231387;63862092697535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.039, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.039, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.424;0.000;VALID;(-0.039, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.114;0.000;2;0.8824196
6452;1000000485158233285;63862092697535;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.038, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.038, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.421;0.000;VALID;(-0.038, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.113;0.000;2;0.8709505
6453;1000000485163235198;63862092697546;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.038, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.038, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.419;0.000;VALID;(-0.038, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.110;0.000;2;0.8776521
6454;1000000485168237132;63862092697546;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.037, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.037, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.417;0.000;VALID;(-0.037, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.108;0.000;2;0.880444
6455;1000000485173239195;63862092697565;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.036, -0.015, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.036, -0.015, 0.999);(-0.033, 0.000, 0.000);0.000;4.416;0.000;VALID;(-0.036, -0.015, 0.999);(0.033, 0.000, 0.000);0.000;5.105;0.000;2;0.878807
6456;1000000485178241386;63862092697565;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.035, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.035, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.415;0.000;VALID;(-0.035, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.103;0.000;2;0.8772563
6457;1000000485183243705;63862092697565;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.034, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.034, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.414;0.000;VALID;(-0.034, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.102;0.000;2;0.8813726
6458;1000000485188246151;63862092697565;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.034, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.034, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.414;0.000;VALID;(-0.034, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.101;0.000;2;0.8984302
6459;1000000485193248723;63862092697576;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.033, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.413;0.000;VALID;(-0.033, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.100;0.000;2;0.8977568
6460;1000000485198247934;63862092697576;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.033, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.033, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.413;0.000;VALID;(-0.033, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.099;0.000;2;0.9296104
6461;1000000485203250691;63862092697586;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.032, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.032, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.413;0.000;VALID;(-0.032, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.098;0.000;2;0.9343373
6462;1000000485208253303;63862092697586;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.032, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.032, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.413;0.000;VALID;(-0.032, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.097;0.000;2;0.9574429
6463;1000000485213255771;63862092697598;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.031, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.031, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.413;0.000;VALID;(-0.031, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.096;0.000;2;0.9611238
6464;1000000485218258094;63862092697598;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.031, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.031, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.414;0.000;VALID;(-0.031, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.095;0.000;2;0.9631066
6465;1000000485223270194;63862092697610;(0.000, 0.000, 0.000);(0.000, 0.000, 0.000, 1.000);VALID;(-0.031, -0.016, 0.999);(0.000, 0.000, 0.000);63.650;VALID;(-0.031, -0.016, 0.999);(-0.033, 0.000, 0.000);0.000;4.415;0.000;VALID;(-0.031, -0.016, 0.999);(0.033, 0.000, 0.000);0.000;5.094;0.000;2;0.946851
